Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,cfffc2qdknupbftpqye1cbf1l,312918,M. Babouli,Molham Babouli,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,224168,Molham,Babouli,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,10,455,28,6,4,1,4,4,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,32,9,129,26,62,0.63,1,2,1.98,1,3,1,8,9,27,3,1,34,16,0,0,230,37,2,3,1,8,71.4%,2,1,17,6,1,2,4,0,4,4,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,129,9,92,22,31.8%,68.2%,44,39,5,59,64,6,31.3%,16,0.00,1,10,2,2,3,3,0.63,0.00,0.63,0.00,0.63,7,0,0.09,7,0.10,0.11,36.7%,13.00,211,12,154,12,154,
1,16q3kpp7uxqjn9993xd5woauh,323646,D. Gutiérrez,Diego Gutiérrez,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,213571,Diego,Gutiérrez,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,7,489,24,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,9,308,120,138,0.12,0,0,0.12,0,0,1,1,2,5,0,0,20,3,0,0,388,26,2,7,9,21,56.3%,3,1,36,2,4,4,1,2,3,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,6,81,67,240,5,29.5%,83.8%,174,44,40,57,203,48,60.0%,5,0.00,0,7,9,9,11,1,0.00,0.12,0.00,0.12,0.12,2,1,0.04,3,0.43,1.00,34.3%,13.00,139,10,106,10,106,
1,c8gbyfp650fgai5782915ywa1,220073,E. Cissé,Elimane Oumar Cissé,Central Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,210185,Elimane Oumar,Cissé,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Forge,8,539,25,2,1,0,3,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,36,7,213,74,96,0.67,0,0,0.82,1,1,0,3,3,25,3,1,46,12,0,0,356,37,5,12,4,33,73.9%,9,6,45,6,3,1,7,0,5,1,1,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,126,82,148,13,30.5%,79.8%,87,51,32,68,106,39,55.6%,9,0.00,0,8,22,22,8,3,0.64,0.03,0.64,0.03,0.67,3,0,0.13,5,0.38,0.33,35.3%,18.00,176,14,125,14,125,
1,63rmd2xbr48c0zzvsj6bn3651,232813,C. Mannella,Chris Mannella,Defensive Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,197142,Chris,Mannella,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,York United,2,100,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,50,26,12,0.00,0,0,0.00,0,0,0,0,0,1,0,0,10,1,0,0,69,11,2,4,1,7,66.7%,0,0,12,0,2,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,26,41,0,20.0%,76.0%,25,0,13,0,33,17,0.0%,2,0.00,0,0,4,4,3,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,40.3%,3.00,58,2,44,2,44,
1,etxxyk4izi97gchj7fo58ogd1,159439,A. Jean-Baptiste,Andrew Jean-Baptiste,Left Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,110665,Andrew,Jean-Baptiste,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Valour,6,462,28,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,29,16,225,112,68,0.18,1,0,0.00,0,0,0,0,0,2,1,0,19,1,0,0,280,13,0,5,8,34,83.3%,20,8,16,3,5,0,0,3,2,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,169,100,5,51.6%,80.0%,77,3,100,6,89,130,53.3%,15,0.00,0,1,28,28,6,0,0.00,0.18,0.00,0.18,0.18,0,2,0.09,2,0.00,0.00,34.4%,4.00,113,7,93,7,93,
1,cqn9qstqvg761dhxrbjtmrg7p,83156,J. Williams,Jan-Michael Williams,,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,35117,Jan-Michael,Williams,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,HFX Wanderers,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,34.1%,0.00,19,0,16,0,16,
1,bwozu57m3yt2hypmbqe1hlbyt,313308,M. Dyer,Moses Dyer,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,210152,Moses,Dyer,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,6,272,23,3,2,0,2,1,1,0,0,6,1,2,0,0,0,0,1,0,1,1,5,1,0,0,0,2,11,2,71,15,43,0.83,1,0,0.12,1,0,0,3,3,13,2,0,27,8,0,0,134,19,1,3,3,9,100.0%,2,0,10,3,3,4,3,4,5,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,54,11,69,12,28.2%,81.7%,40,17,1,21,48,2,66.7%,6,0.00,1,3,4,4,3,2,0.52,0.31,0.52,0.31,0.83,3,0,0.10,8,0.00,0.00,34.3%,3.00,139,3,106,3,106,
1,eb8zwnam8ieg4y7xra9x5on9x,122972,F. Acuña,Francisco Javier Acuña Víctor,Centre Attacking Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,57342,Francisco Javier,Acuña Víctor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Atlético Ottawa,7,531,33,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,3,33,6,237,57,141,0.38,2,2,1.11,1,1,1,10,11,20,0,0,31,12,2,1,352,38,3,8,2,14,52.4%,0,0,33,1,0,3,3,3,2,3,2,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,2,14,159,27,166,12,26.6%,83.5%,110,76,12,94,127,16,0.0%,3,0.00,1,16,5,5,9,0,0.38,0.00,0.38,0.00,0.38,9,0,0.13,3,0.06,0.20,34.2%,16.00,137,11,118,11,118,
1,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,5,241,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,87,21,33,0.00,0,1,0.74,0,1,0,2,2,4,0,0,14,2,0,0,149,16,1,1,6,12,66.7%,2,1,15,2,4,3,1,2,3,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,44,48,57,5,59.8%,62.1%,28,12,14,16,42,29,57.1%,7,0.00,0,9,10,10,2,0,0.00,0.00,0.00,0.00,0.00,1,1,-,0,0.00,0.00,34.6%,2.00,124,4,96,4,96,
1,ddyudctrqh7j4vqoofwg0oull,298587,M. Hamilton,Malyk Hamilton,Right Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,232384,Malyk,Hamilton,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Atlético Ottawa,7,630,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,272,101,121,0.00,0,1,0.48,0,1,0,5,5,6,0,0,22,2,0,0,427,28,6,7,9,37,59.1%,12,3,44,6,3,1,0,2,1,0,2,0,1,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,4,108,140,179,3,47.4%,81.6%,111,54,57,59,137,76,57.1%,7,0.00,0,26,28,28,8,1,0.00,0.00,0.00,0.00,0.00,4,0,-,0,0.15,0.15,34.2%,2.00,137,8,118,8,118,
1,db3mtdls95klppptl1n96ezf9,92036,K. Porter,Kyle Porter,Centre Attacking Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,92442,Kyle,Porter,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,York United,6,372,30,1,4,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,17,2,134,44,71,0.54,1,1,0.65,1,0,5,4,9,2,0,0,12,2,0,0,199,17,2,2,3,11,80.0%,3,2,16,1,0,3,1,2,1,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,76,19,104,6,29.1%,85.8%,82,27,6,35,91,8,37.5%,8,0.00,1,23,6,6,3,2,0.09,0.45,0.09,0.45,0.54,8,0,0.18,3,0.35,0.25,35.2%,4.00,133,9,109,9,109,
1,ezyu9w01guirieddjudeln1lh,226320,A. Zebie,Allan Zebie,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,209503,Allan,Zebie,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,5,412,27,0,3,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,9,219,110,83,0.15,0,0,0.07,0,0,0,2,2,6,0,0,23,6,0,0,269,14,4,7,5,16,61.1%,0,0,29,0,1,1,0,1,1,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,3,29,76,164,3,29.7%,88.1%,121,20,52,23,140,56,66.7%,6,0.00,0,0,11,11,5,0,0.12,0.03,0.12,0.03,0.15,2,0,0.05,3,-,-,31.8%,8.00,133,0,104,0,104,
1,2scpcmidt9xp5k5jljwfh9bs9,527476,J. Córdova,Jair Ayrton Córdova Carpio,Left Winger,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,245598,Jair Ayrton,Córdova Carpio,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Cavalry,4,71,24,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,8,1,24,3,12,0.66,1,0,0.04,1,0,0,1,1,0,0,0,4,0,0,0,32,9,0,0,0,2,0.0%,1,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,2,17,5,41.7%,62.5%,9,5,1,9,14,1,30.0%,10,0.00,1,0,1,1,1,0,0.62,0.04,0.62,0.04,0.66,1,0,0.33,2,-,-,52.0%,4.00,98,4,73,4,73,
1,6mmfo5q4m9zdbpl1cgqv5muhh,166464,K. Alemán,Keven Steven Alemán Bustos,Centre Attacking Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,164958,Keven Steven,Alemán Bustos,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Edmonton,7,537,26,0,4,0,1,1,0,2,2,6,2,3,0,0,0,0,1,0,1,0,0,0,1,0,7,0,34,6,214,77,97,1.01,1,0,1.61,1,2,6,2,8,33,2,0,42,13,0,0,342,43,2,8,1,13,58.8%,2,0,29,0,1,5,2,4,12,1,0,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,10,127,25,190,12,22.4%,81.3%,110,50,14,61,138,15,25.0%,8,0.00,1,20,3,3,6,4,0.87,0.15,0.87,0.15,1.01,8,0,0.09,11,0.35,0.00,31.8%,6.00,133,5,104,5,104,
1,4ux10kolns6m5lgd64wumjfth,244572,L. Béland-Goyette,Louis Béland-Goyette,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,197038,Louis,Béland-Goyette,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,10,648,25,3,3,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,16,347,149,125,0.15,0,0,0.68,0,1,0,8,8,11,0,0,27,8,0,0,440,52,4,9,12,35,43.3%,9,3,55,4,1,18,0,1,2,0,1,0,0,0,0,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,8,56,116,268,1,36.6%,79.0%,173,31,70,42,218,87,60.0%,5,0.00,0,6,19,19,16,0,0.12,0.03,0.12,0.03,0.15,8,2,0.04,4,0.00,0.00,33.3%,18.00,237,17,158,17,158,
1,6o11en42rzgf741oqqlu9a47p,166446,L. Gasparotto,Luca Gasparotto,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,159509,Luca,Gasparotto,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,7,630,26,0,0,0,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,22,28,306,202,54,0.46,0,0,0.00,0,0,0,0,0,0,0,0,34,0,0,0,398,16,4,5,14,66,81.8%,43,29,20,1,1,3,0,0,2,0,2,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,10,275,113,7,47.1%,83.7%,90,3,163,3,104,199,76.7%,30,0.00,0,0,63,63,3,0,0.00,0.46,0.00,0.46,0.46,0,4,0.07,7,-,-,35.2%,1.00,133,2,109,2,109,
1,334ys3md0ycavngg26g75yi21,244513,M. Baldisimo,Matthew Baldisimo,Defensive Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,244406,Matthew,Baldisimo,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Pacific,10,875,23,0,2,0,2,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,66,22,443,220,135,0.14,0,1,0.70,0,1,1,5,6,10,0,0,54,8,1,1,559,42,8,18,14,53,63.4%,13,5,53,3,6,9,0,7,4,0,2,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,6,56,179,324,4,34.1%,80.1%,226,32,97,40,280,123,75.0%,12,0.00,0,3,33,33,19,1,0.05,0.09,0.05,0.09,0.14,5,2,0.03,5,0.00,0.00,40.4%,23.00,200,9,158,9,158,
1,3hebpt7rddccp0powpyfwri7d,244528,T. Campbell,Terran Campbell,Centre Forward,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,243961,Terran,Campbell,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Pacific,10,480,22,6,2,1,3,3,0,1,1,7,1,5,0,0,0,0,1,0,1,1,0,1,0,0,8,1,39,4,126,31,52,1.11,1,1,0.76,1,2,1,4,5,18,1,0,22,7,0,0,226,55,1,4,0,8,71.4%,3,1,14,8,0,5,0,2,1,3,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,16,118,10,98,25,20.6%,65.9%,51,30,2,53,70,3,30.4%,23,0.00,1,5,3,3,4,1,1.06,0.05,1.06,0.05,1.11,4,1,0.09,12,0.00,0.00,40.4%,8.00,200,10,158,10,158,
1,1mcgu1zocg8bwfrncptuvfm51,129044,M. Trafford,Mason Trafford,Central Defender,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,90443,Mason,Trafford,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Defender,Cavalry,8,720,34,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45,19,444,313,67,0.33,0,0,0.46,0,1,2,1,3,1,0,0,25,0,0,0,517,20,2,8,11,47,66.7%,25,10,31,2,3,3,0,4,1,0,3,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,312,184,6,32.0%,85.6%,140,9,231,12,171,261,52.6%,19,0.00,0,1,38,38,7,2,0.28,0.05,0.28,0.05,0.33,3,2,0.16,2,1.00,1.00,45.6%,4.00,167,6,110,6,110,
1,4g57cr61ps0y0w29dv3f5s3c9,312950,M. Kacher,Mastanabal Kacher,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,199133,Mastanabal,Kacher,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,6,360,25,2,3,1,1,1,0,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,26,6,122,36,54,0.30,1,0,0.40,0,0,2,5,7,11,2,0,11,3,0,0,182,15,0,1,2,3,33.3%,0,0,18,0,1,1,2,3,1,1,2,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,5,87,21,74,9,27.0%,73.8%,42,37,11,46,61,15,50.0%,2,0.00,0,10,1,1,1,1,0.22,0.08,0.22,0.08,0.30,7,0,0.04,7,0.30,0.33,34.4%,10.00,113,7,93,7,93,
1,57sscey83fcglkmcrtpp28k5,53196,Soria,Ramon Soria,Left Centre Back,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,90727,Ramon,Soria,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Edmonton,7,630,32,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,25,414,225,113,0.14,0,0,0.18,0,0,0,3,3,2,0,0,29,1,0,0,484,21,5,5,7,35,50.0%,18,8,40,1,0,6,0,4,0,2,0,0,0,0,0,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,13,281,190,2,50.2%,81.6%,147,4,187,4,174,236,70.0%,20,0.00,0,5,29,29,6,0,0.00,0.14,0.00,0.14,0.14,3,3,0.07,2,0.00,0.00,31.8%,3.00,133,5,104,5,104,
1,afbi7ba716z8at1irydcx44ix,559965,R. Telfer,Ryan Telfer,Centre Forward,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,250972,Ryan,Telfer,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,York United,7,620,27,0,1,0,7,3,4,3,2,7,4,3,0,0,4,0,0,0,0,0,2,1,0,0,8,3,40,5,162,45,72,1.67,0,0,0.90,2,1,9,3,12,23,1,1,48,14,0,0,317,42,2,7,6,19,64.3%,3,1,28,4,6,0,6,1,8,2,2,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,7,160,43,114,16,30.9%,72.2%,59,41,17,65,77,20,43.5%,23,0.00,0,43,11,11,6,2,1.48,0.19,1.48,0.19,1.67,12,0,0.09,19,0.30,0.17,35.2%,11.00,133,11,109,11,109,
1,ezibxuzirgqnb5enkgvdk5ot1,147561,A. Riggi,Alessandro Riggi,Left Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,243864,Alessandro,Riggi,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,HFX Wanderers,8,471,27,2,6,0,5,1,4,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,5,32,2,132,26,72,0.55,1,1,0.89,1,1,1,6,7,4,1,0,21,2,2,1,204,32,4,8,3,15,57.1%,0,0,22,4,1,2,2,1,4,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,93,26,85,5,36.4%,74.2%,49,39,10,60,60,12,0.0%,6,0.00,1,10,8,8,5,2,0.55,0.00,0.55,0.00,0.55,6,0,0.07,8,0.10,0.00,33.3%,8.00,237,11,158,11,158,
1,7i19hu44byapft1lpm3okbb3d,256568,J. Heard,Josh Heard,Left Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,172747,Josh,Heard,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Pacific,5,218,26,3,2,0,1,1,0,2,0,4,0,4,0,0,0,0,1,0,0,0,1,0,0,1,1,3,11,2,46,13,20,1.18,1,1,0.37,1,1,0,2,2,8,1,0,13,2,0,0,102,21,0,1,1,3,50.0%,1,0,2,4,2,2,3,0,6,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,4,59,7,36,15,19.6%,71.7%,17,13,3,19,22,5,25.0%,8,0.00,1,12,2,2,1,0,0.33,0.84,0.33,0.84,1.18,1,0,0.17,7,0.17,0.20,40.4%,1.00,200,3,158,3,158,
1,6re26cen7xbrynezb3rerst05,257355,S. Camargo,Sergio Camargo,Centre Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,112657,Sergio,Camargo,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Cavalry,2,130,26,0,2,0,1,1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,8,0,38,11,19,0.97,1,0,0.08,1,0,0,1,1,5,0,0,7,3,0,0,62,5,3,0,0,3,75.0%,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,32,0,30,8,18.4%,78.9%,16,14,0,16,22,0,0.0%,1,0.00,1,4,0,0,2,1,0.09,0.88,0.09,0.88,0.18,1,0,0.24,4,0.00,0.00,39.8%,2.00,42,2,32,2,32,
1,br7fuyg4h8gseboweg8wjujft,273961,T. Meilleur-Giguère,Thomas Meilleur-Giguère,Left Centre Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,225054,Thomas,Meilleur-Giguère,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Pacific,10,900,23,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,26,613,423,108,0.42,0,0,0.41,0,1,0,1,1,2,0,0,21,1,0,0,725,21,2,3,25,78,62.5%,46,17,54,0,1,3,0,0,1,1,2,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,13,486,226,7,36.7%,86.6%,176,5,350,6,211,396,51.9%,27,0.00,0,0,70,70,8,0,0.00,0.42,0.00,0.42,0.42,1,4,0.14,3,-,-,40.4%,7.00,200,5,158,5,158,
1,41fep3jlo1ieyq9hvpmsl6wvd,273327,K. Chung,Kadin Chung,Right Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,225056,Kadin,Chung,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Pacific,9,765,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,426,186,163,0.00,0,1,0.35,0,0,1,6,7,16,1,0,49,10,1,1,641,32,6,17,10,45,69.7%,12,5,53,0,2,2,1,4,2,0,2,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,4,7,148,204,289,3,38.5%,81.9%,187,64,98,75,223,128,56.3%,16,0.00,0,25,31,31,10,4,0.00,0.00,0.00,0.00,0.00,6,5,-,0,0.12,0.12,40.4%,5.00,200,10,158,10,158,
